alcohol,malic_acid,ash,alcalinity_of_ash,magnesium,total_phenols,flavanoids,nonflavanoid_phenols,proanthocyanins,color_intensity,hue,od280/od315_of_diluted_wines,proline,target
12.59 ,3.18 ,2.24 ,23.54 ,104.38 ,1.83 ,0.71 ,0.23 ,1.46 ,4.58 ,0.39 ,1.53 ,813.45 ,2
11.84 ,1.35 ,1.55 ,19.79 ,112.54 ,0.98 ,1.09 ,0.62 ,1.55 ,2.69 ,0.96 ,1.63 ,906.30 ,1
11.21 ,1.09 ,2.65 ,18.17 ,101.35 ,2.71 ,2.64 ,0.07 ,2.19 ,2.26 ,0.63 ,3.71 ,614.27 ,1
12.44 ,1.77 ,3.04 ,17.52 ,115.46 ,3.15 ,3.27 ,0.47 ,1.74 ,7.71 ,1.46 ,2.97 ,1599.00 ,0
11.21 ,0.93 ,2.46 ,18.39 ,93.22 ,2.20 ,2.15 ,0.43 ,2.04 ,2.94 ,0.39 ,3.45 ,473.12 ,1
12.42 ,1.75 ,2.07 ,19.42 ,78.30 ,2.45 ,2.30 ,-0.15 ,1.32 ,2.96 ,1.20 ,3.56 ,346.12 ,1
13.63 ,1.55 ,2.49 ,16.66 ,110.94 ,3.41 ,3.04 ,0.46 ,1.81 ,6.75 ,0.99 ,2.47 ,1318.89 ,0
13.59 ,4.68 ,2.22 ,18.19 ,96.54 ,2.15 ,0.62 ,0.43 ,0.85 ,4.19 ,0.87 ,1.80 ,505.22 ,2
15.62 ,4.19 ,2.55 ,20.48 ,115.14 ,2.85 ,2.84 ,0.53 ,1.61 ,4.57 ,1.01 ,3.56 ,1050.91 ,0
12.49 ,1.32 ,2.84 ,31.15 ,126.14 ,3.34 ,2.54 ,-0.10 ,2.16 ,3.52 ,1.55 ,3.34 ,1052.72 ,1
12.86 ,5.34 ,2.85 ,21.97 ,99.30 ,1.59 ,0.43 ,0.44 ,1.05 ,8.06 ,1.15 ,1.87 ,724.82 ,2
14.21 ,3.76 ,2.02 ,19.76 ,101.41 ,2.69 ,2.39 ,0.19 ,1.23 ,5.27 ,1.14 ,3.39 ,1038.66 ,0
12.14 ,2.08 ,3.35 ,22.71 ,119.34 ,2.96 ,2.59 ,0.31 ,2.02 ,4.09 ,0.87 ,3.24 ,803.90 ,0
14.18 ,1.35 ,2.37 ,17.21 ,97.31 ,1.99 ,2.01 ,0.29 ,1.17 ,4.58 ,0.91 ,2.67 ,1290.82 ,0
14.71 ,1.57 ,2.93 ,20.58 ,137.93 ,2.56 ,2.86 ,0.58 ,1.21 ,5.67 ,1.12 ,3.39 ,1294.68 ,0
10.33 ,2.29 ,2.83 ,23.48 ,82.05 ,2.60 ,1.75 ,0.32 ,1.57 ,2.97 ,0.95 ,2.75 ,626.54 ,1
11.63 ,1.51 ,2.22 ,22.36 ,81.85 ,2.94 ,3.49 ,0.52 ,1.85 ,3.65 ,0.69 ,2.73 ,321.58 ,1
11.89 ,1.70 ,2.28 ,20.10 ,94.21 ,2.04 ,2.16 ,0.34 ,1.44 ,3.63 ,1.17 ,3.22 ,659.53 ,1
12.62 ,2.84 ,2.19 ,23.94 ,94.86 ,1.35 ,0.80 ,-0.03 ,1.25 ,9.31 ,0.62 ,1.63 ,580.05 ,2
13.54 ,1.90 ,3.01 ,27.21 ,114.83 ,2.51 ,2.66 ,0.49 ,1.94 ,3.73 ,0.79 ,2.93 ,828.21 ,0
13.02 ,1.87 ,2.49 ,18.17 ,102.96 ,2.43 ,3.07 ,0.27 ,1.50 ,3.33 ,0.93 ,3.61 ,895.07 ,0
13.51 ,1.77 ,2.74 ,16.79 ,121.95 ,2.95 ,2.77 ,0.22 ,1.69 ,6.69 ,1.21 ,3.06 ,1277.09 ,0
11.31 ,1.36 ,2.11 ,19.84 ,81.51 ,2.20 ,2.05 ,0.41 ,1.14 ,4.61 ,1.02 ,2.98 ,466.68 ,1
15.09 ,1.61 ,3.04 ,25.09 ,91.46 ,2.62 ,1.02 ,0.33 ,3.06 ,13.84 ,0.47 ,2.10 ,641.58 ,2
12.50 ,1.67 ,2.23 ,11.66 ,94.84 ,2.64 ,1.96 ,0.41 ,0.99 ,4.62 ,1.08 ,3.36 ,1144.14 ,0
12.23 ,1.13 ,3.13 ,18.05 ,95.44 ,2.81 ,2.75 ,-0.06 ,2.20 ,2.83 ,0.87 ,3.33 ,696.21 ,1
13.21 ,4.47 ,2.15 ,18.93 ,94.18 ,3.03 ,2.22 ,0.33 ,1.56 ,4.72 ,0.83 ,2.98 ,675.64 ,0
13.68 ,1.20 ,2.08 ,21.21 ,79.00 ,1.40 ,1.47 ,0.58 ,1.50 ,3.17 ,0.59 ,1.91 ,503.38 ,1
13.18 ,1.63 ,2.66 ,15.37 ,86.19 ,2.70 ,2.60 ,0.25 ,1.64 ,4.83 ,0.95 ,4.04 ,1242.34 ,0
14.46 ,3.74 ,2.62 ,22.79 ,118.23 ,1.38 ,0.80 ,0.85 ,1.37 ,10.47 ,0.57 ,1.30 ,717.51 ,2
12.16 ,3.91 ,2.45 ,19.69 ,121.33 ,1.17 ,1.49 ,-0.03 ,0.91 ,9.08 ,0.47 ,0.96 ,502.91 ,2
12.27 ,1.34 ,2.50 ,16.43 ,92.53 ,1.85 ,1.14 ,0.68 ,0.49 ,3.07 ,1.53 ,1.33 ,646.06 ,1
10.40 ,1.56 ,2.44 ,27.82 ,91.97 ,1.83 ,1.06 ,0.49 ,1.16 ,2.76 ,1.48 ,3.74 ,621.04 ,1
12.43 ,1.59 ,2.69 ,25.55 ,80.29 ,1.69 ,1.88 ,0.47 ,0.97 ,4.31 ,0.67 ,2.65 ,499.25 ,1
11.49 ,1.81 ,2.50 ,23.75 ,83.88 ,2.12 ,1.44 ,0.50 ,1.22 ,2.60 ,1.32 ,2.60 ,657.31 ,1
12.04 ,4.28 ,2.45 ,22.44 ,84.80 ,1.58 ,1.91 ,0.35 ,1.52 ,4.22 ,0.73 ,2.04 ,564.95 ,1
12.30 ,3.22 ,2.93 ,24.22 ,98.52 ,2.45 ,0.73 ,0.39 ,1.07 ,4.66 ,1.03 ,1.79 ,541.39 ,2
12.48 ,3.36 ,2.27 ,18.91 ,97.34 ,1.49 ,0.62 ,0.45 ,1.09 ,3.62 ,0.72 ,1.57 ,844.11 ,2
13.01 ,1.89 ,2.78 ,19.30 ,98.29 ,3.30 ,3.57 ,0.76 ,2.87 ,5.79 ,1.17 ,3.31 ,1270.29 ,0
12.13 ,3.99 ,1.66 ,18.24 ,109.73 ,2.86 ,2.70 ,0.11 ,3.03 ,3.29 ,0.22 ,2.88 ,571.83 ,1
14.87 ,2.01 ,2.27 ,18.07 ,107.73 ,3.09 ,3.27 ,0.46 ,2.34 ,5.61 ,1.10 ,3.15 ,1609.13 ,0
10.34 ,2.26 ,2.83 ,23.47 ,81.85 ,2.61 ,1.74 ,0.32 ,1.56 ,3.01 ,0.95 ,2.74 ,630.84 ,1
14.05 ,0.82 ,2.50 ,17.97 ,114.24 ,2.09 ,1.28 ,0.70 ,0.24 ,3.08 ,1.22 ,1.83 ,765.56 ,1
13.64 ,3.07 ,2.05 ,18.58 ,95.62 ,0.95 ,0.86 ,0.48 ,1.08 ,5.66 ,0.48 ,1.33 ,512.19 ,2
12.91 ,1.52 ,1.91 ,15.03 ,107.78 ,2.26 ,2.41 ,0.06 ,1.39 ,3.33 ,1.35 ,3.12 ,956.52 ,0
14.20 ,1.93 ,2.35 ,19.58 ,94.19 ,2.18 ,2.17 ,0.45 ,1.43 ,4.07 ,1.40 ,3.94 ,1051.79 ,0
14.70 ,4.03 ,2.63 ,25.10 ,86.76 ,1.90 ,0.78 ,0.69 ,1.38 ,8.33 ,0.30 ,1.65 ,502.00 ,2
11.68 ,2.20 ,1.84 ,24.21 ,82.62 ,1.14 ,1.80 ,0.61 ,1.82 ,3.60 ,1.17 ,2.39 ,488.65 ,1
13.29 ,2.81 ,2.56 ,21.41 ,85.31 ,1.58 ,0.55 ,0.87 ,0.91 ,9.10 ,0.45 ,1.71 ,496.58 ,2
12.94 ,1.70 ,2.40 ,14.95 ,115.66 ,2.76 ,3.03 ,0.19 ,2.04 ,5.38 ,0.78 ,3.65 ,988.52 ,0
13.47 ,2.27 ,2.71 ,18.40 ,105.30 ,2.78 ,2.86 ,0.46 ,1.61 ,5.69 ,1.17 ,2.94 ,1367.66 ,0
11.95 ,3.93 ,2.27 ,20.98 ,118.20 ,1.24 ,1.25 ,0.11 ,1.09 ,9.19 ,0.51 ,1.42 ,573.46 ,2
13.53 ,1.60 ,2.40 ,11.06 ,90.75 ,2.96 ,2.53 ,0.30 ,1.52 ,3.95 ,1.29 ,3.03 ,1131.15 ,0
14.86 ,2.07 ,2.32 ,18.02 ,105.00 ,2.51 ,3.26 ,-0.13 ,2.84 ,6.44 ,1.06 ,2.64 ,1151.64 ,0
13.06 ,2.73 ,2.43 ,23.87 ,97.78 ,1.85 ,1.00 ,0.46 ,1.59 ,8.81 ,0.85 ,1.97 ,706.11 ,2
11.44 ,1.45 ,2.41 ,17.87 ,83.73 ,3.63 ,2.98 ,0.13 ,1.67 ,3.90 ,1.01 ,2.55 ,458.25 ,1
13.20 ,4.46 ,2.16 ,18.95 ,93.80 ,3.03 ,2.21 ,0.32 ,1.56 ,4.77 ,0.84 ,2.98 ,674.57 ,0
11.06 ,1.49 ,1.79 ,15.31 ,163.53 ,1.94 ,0.78 ,-0.07 ,2.53 ,2.62 ,1.21 ,3.52 ,768.32 ,1
16.02 ,1.93 ,2.48 ,11.86 ,88.96 ,3.72 ,3.62 ,0.55 ,2.71 ,5.33 ,1.53 ,2.94 ,1252.92 ,0
13.26 ,1.57 ,2.34 ,17.78 ,107.92 ,3.12 ,3.38 ,0.40 ,2.00 ,9.03 ,1.22 ,3.05 ,1572.19 ,0
14.03 ,3.24 ,2.39 ,19.04 ,112.18 ,1.24 ,0.76 ,0.04 ,0.41 ,5.45 ,0.95 ,1.75 ,733.82 ,2
10.99 ,1.07 ,2.84 ,18.62 ,97.42 ,1.52 ,1.89 ,0.53 ,1.10 ,3.04 ,1.78 ,2.00 ,350.70 ,1
12.51 ,1.47 ,2.58 ,18.74 ,104.64 ,2.51 ,2.02 ,0.15 ,1.71 ,3.82 ,1.02 ,2.74 ,1101.67 ,0
13.44 ,2.25 ,2.71 ,18.30 ,105.03 ,2.76 ,2.85 ,0.46 ,1.62 ,5.69 ,1.17 ,2.93 ,1371.00 ,0
13.98 ,1.57 ,2.33 ,12.11 ,92.84 ,2.89 ,3.26 ,0.24 ,3.06 ,7.67 ,1.23 ,3.47 ,1677.52 ,0
13.27 ,1.81 ,2.01 ,20.35 ,83.79 ,3.31 ,3.17 ,0.79 ,1.78 ,4.36 ,0.50 ,2.77 ,360.88 ,1
11.87 ,3.52 ,2.22 ,19.48 ,88.15 ,1.46 ,0.67 ,0.44 ,0.83 ,9.53 ,0.82 ,1.70 ,663.38 ,2
12.03 ,4.84 ,2.59 ,27.56 ,105.30 ,2.27 ,2.08 ,0.23 ,1.56 ,1.93 ,1.18 ,3.61 ,336.62 ,1
14.00 ,2.86 ,2.81 ,20.77 ,88.43 ,1.22 ,0.28 ,0.49 ,0.76 ,4.07 ,1.03 ,2.26 ,552.16 ,2
13.25 ,1.26 ,2.05 ,22.51 ,89.31 ,2.74 ,3.28 ,0.61 ,1.74 ,4.10 ,0.75 ,2.94 ,348.28 ,1
11.04 ,1.25 ,2.96 ,21.91 ,83.74 ,2.23 ,2.11 ,0.52 ,1.17 ,2.60 ,0.52 ,3.55 ,380.48 ,1
12.82 ,5.10 ,2.31 ,22.58 ,84.88 ,1.68 ,0.38 ,0.69 ,1.60 ,7.85 ,0.21 ,1.49 ,736.90 ,2
12.95 ,3.48 ,1.79 ,21.85 ,112.74 ,1.50 ,1.21 ,0.29 ,0.76 ,5.84 ,0.50 ,2.04 ,551.56 ,2
13.21 ,2.88 ,2.26 ,23.28 ,80.96 ,1.22 ,0.43 ,0.60 ,1.11 ,10.22 ,0.76 ,1.60 ,624.85 ,2
11.91 ,1.29 ,2.79 ,16.55 ,104.86 ,2.56 ,2.63 ,0.46 ,2.77 ,5.08 ,0.97 ,2.18 ,631.22 ,1
14.36 ,1.82 ,2.72 ,16.33 ,109.07 ,3.25 ,3.59 ,0.22 ,1.31 ,5.41 ,0.66 ,3.59 ,1057.34 ,0
13.30 ,3.86 ,1.92 ,16.43 ,96.93 ,2.54 ,2.31 ,0.17 ,1.78 ,4.34 ,1.02 ,2.61 ,625.60 ,0
11.33 ,2.25 ,2.49 ,20.08 ,84.85 ,2.31 ,2.45 ,0.37 ,1.55 ,2.71 ,0.61 ,3.50 ,352.94 ,1
12.45 ,1.67 ,2.16 ,20.12 ,89.33 ,2.06 ,2.17 ,0.46 ,1.33 ,2.64 ,0.94 ,3.23 ,653.44 ,1
13.47 ,2.72 ,2.73 ,22.41 ,115.17 ,1.65 ,0.86 ,0.10 ,1.95 ,7.72 ,1.23 ,1.76 ,696.52 ,2
11.67 ,1.11 ,2.01 ,19.67 ,87.19 ,1.70 ,1.37 ,0.24 ,1.16 ,2.69 ,1.01 ,2.85 ,590.14 ,1
12.33 ,3.61 ,2.24 ,20.55 ,86.80 ,2.07 ,1.59 ,0.58 ,2.05 ,1.35 ,0.76 ,3.04 ,526.27 ,1
13.66 ,1.40 ,2.26 ,19.85 ,100.80 ,2.02 ,2.02 ,0.47 ,1.73 ,2.84 ,0.68 ,2.94 ,304.98 ,1
13.28 ,2.31 ,2.40 ,18.62 ,127.61 ,3.12 ,1.87 ,0.24 ,1.04 ,4.82 ,0.82 ,3.36 ,1176.08 ,0
13.52 ,1.76 ,2.74 ,16.88 ,121.65 ,2.94 ,2.78 ,0.22 ,1.70 ,6.73 ,1.21 ,3.07 ,1274.60 ,0
12.09 ,2.64 ,2.75 ,20.19 ,115.87 ,1.27 ,0.78 ,0.75 ,1.69 ,9.98 ,0.83 ,1.69 ,826.34 ,2
15.23 ,1.61 ,1.94 ,10.90 ,106.53 ,2.95 ,4.07 ,0.06 ,2.76 ,7.31 ,1.15 ,2.96 ,1518.72 ,0
15.23 ,1.52 ,2.40 ,16.52 ,99.32 ,2.17 ,3.02 ,0.02 ,2.09 ,5.71 ,0.96 ,3.45 ,1204.89 ,0
12.61 ,3.63 ,2.63 ,19.87 ,92.78 ,2.22 ,0.92 ,0.52 ,1.28 ,8.34 ,0.36 ,1.19 ,698.25 ,2
13.07 ,2.85 ,2.21 ,18.86 ,111.87 ,1.45 ,0.77 ,0.39 ,0.82 ,5.44 ,1.10 ,1.45 ,483.75 ,2
15.20 ,1.65 ,2.39 ,21.68 ,109.14 ,3.25 ,2.97 ,0.35 ,2.68 ,5.99 ,1.15 ,3.00 ,1150.12 ,0
14.35 ,2.07 ,2.65 ,16.05 ,112.06 ,4.55 ,3.44 ,0.30 ,2.55 ,7.60 ,0.95 ,3.43 ,1526.11 ,0
13.15 ,0.99 ,2.55 ,15.89 ,106.98 ,2.18 ,0.94 ,0.38 ,0.45 ,3.20 ,1.13 ,1.18 ,724.88 ,1
12.00 ,0.74 ,1.54 ,16.91 ,157.98 ,1.71 ,1.49 ,-0.15 ,2.51 ,2.54 ,1.20 ,3.18 ,694.09 ,1
14.46 ,4.54 ,2.28 ,19.90 ,72.75 ,0.90 ,0.63 ,0.35 ,0.57 ,5.09 ,0.65 ,1.48 ,440.62 ,2
13.21 ,1.75 ,2.38 ,13.29 ,103.96 ,2.40 ,2.54 ,0.24 ,2.14 ,5.06 ,0.96 ,3.66 ,1234.88 ,0
11.47 ,1.83 ,2.49 ,23.74 ,83.55 ,2.10 ,1.44 ,0.50 ,1.24 ,2.62 ,1.32 ,2.59 ,658.23 ,1
13.71 ,2.17 ,3.03 ,17.25 ,107.18 ,2.28 ,2.68 ,0.31 ,1.29 ,4.10 ,1.35 ,2.67 ,1067.24 ,0
14.05 ,3.94 ,2.67 ,20.74 ,106.69 ,1.48 ,1.11 ,-0.05 ,1.02 ,4.66 ,0.86 ,1.15 ,633.31 ,2
13.41 ,1.63 ,1.72 ,24.36 ,97.24 ,1.56 ,1.18 ,0.47 ,1.64 ,2.22 ,1.23 ,2.63 ,513.41 ,1
12.42 ,1.35 ,1.79 ,11.73 ,92.61 ,3.11 ,3.64 ,0.47 ,2.58 ,6.62 ,1.29 ,2.82 ,1196.10 ,0
13.71 ,1.19 ,2.66 ,18.54 ,85.17 ,2.45 ,3.39 ,0.27 ,1.85 ,6.24 ,1.20 ,3.06 ,1160.92 ,0
11.48 ,1.17 ,2.26 ,22.04 ,80.88 ,2.49 ,2.07 ,0.49 ,0.98 ,2.44 ,0.80 ,3.60 ,377.51 ,1
14.02 ,1.88 ,2.78 ,18.21 ,118.55 ,3.84 ,3.26 ,0.50 ,1.99 ,8.52 ,1.14 ,2.97 ,1369.01 ,0
14.46 ,1.88 ,2.29 ,16.19 ,115.92 ,3.27 ,3.20 ,0.38 ,2.10 ,9.55 ,1.18 ,3.38 ,1270.38 ,0
11.01 ,1.25 ,2.96 ,21.98 ,83.65 ,2.23 ,2.10 ,0.52 ,1.17 ,2.55 ,0.52 ,3.54 ,375.05 ,1
14.85 ,2.07 ,2.32 ,17.99 ,105.18 ,2.51 ,3.28 ,-0.13 ,2.84 ,6.48 ,1.06 ,2.63 ,1152.58 ,0
13.79 ,0.70 ,1.62 ,14.80 ,72.30 ,3.25 ,2.86 ,-0.09 ,2.43 ,5.69 ,1.14 ,3.16 ,484.37 ,1
12.83 ,3.05 ,2.16 ,18.49 ,85.26 ,2.83 ,3.13 ,0.81 ,2.44 ,2.54 ,1.18 ,2.53 ,394.78 ,1
12.36 ,1.52 ,2.36 ,14.81 ,80.42 ,2.14 ,2.36 ,-0.06 ,1.75 ,2.97 ,1.12 ,2.74 ,424.39 ,1
12.06 ,1.71 ,2.92 ,18.62 ,97.53 ,2.59 ,2.67 ,0.24 ,1.04 ,4.66 ,0.89 ,2.60 ,1172.45 ,0
14.01 ,1.88 ,2.77 ,18.26 ,119.04 ,3.85 ,3.27 ,0.50 ,1.99 ,8.53 ,1.14 ,2.95 ,1367.19 ,0
15.43 ,1.74 ,2.23 ,15.31 ,93.77 ,2.86 ,2.52 ,0.44 ,2.14 ,4.31 ,1.15 ,3.74 ,1141.39 ,0
11.98 ,3.50 ,2.71 ,20.86 ,103.84 ,1.74 ,1.05 ,0.40 ,1.15 ,4.47 ,0.81 ,1.07 ,567.98 ,2
12.08 ,1.77 ,2.16 ,21.26 ,88.83 ,1.83 ,1.56 ,0.51 ,1.84 ,1.72 ,1.02 ,3.47 ,520.41 ,1
11.72 ,2.93 ,2.87 ,23.69 ,102.36 ,2.02 ,0.26 ,0.37 ,1.09 ,5.14 ,1.00 ,2.34 ,559.84 ,2
11.81 ,1.62 ,2.23 ,22.73 ,84.58 ,1.34 ,1.60 ,0.77 ,1.80 ,3.35 ,1.20 ,2.02 ,461.76 ,1
13.25 ,3.22 ,2.30 ,19.31 ,89.05 ,1.56 ,0.15 ,0.55 ,0.84 ,6.06 ,0.60 ,2.21 ,607.85 ,2
12.64 ,1.60 ,2.71 ,23.40 ,81.02 ,1.48 ,1.07 ,0.38 ,1.66 ,3.69 ,0.78 ,2.83 ,425.78 ,1
12.45 ,1.70 ,2.62 ,14.81 ,97.63 ,3.10 ,2.86 ,0.09 ,1.18 ,5.33 ,0.83 ,3.39 ,1227.55 ,0
14.48 ,1.88 ,2.29 ,16.18 ,115.93 ,3.27 ,3.22 ,0.38 ,2.11 ,9.60 ,1.19 ,3.39 ,1274.34 ,0
12.91 ,1.54 ,2.37 ,32.76 ,133.48 ,3.45 ,2.83 ,0.12 ,2.29 ,2.99 ,1.48 ,3.63 ,947.17 ,1
12.63 ,3.07 ,2.23 ,19.28 ,85.18 ,1.81 ,0.60 ,0.60 ,0.76 ,6.40 ,0.77 ,2.18 ,600.68 ,2
14.44 ,2.16 ,2.62 ,15.29 ,106.96 ,3.35 ,3.76 ,0.52 ,2.13 ,8.27 ,1.03 ,3.15 ,1361.79 ,0
13.50 ,1.65 ,1.86 ,16.51 ,105.84 ,2.83 ,3.19 ,0.14 ,2.49 ,6.38 ,0.97 ,3.63 ,931.72 ,0
12.85 ,5.33 ,2.86 ,22.02 ,99.33 ,1.59 ,0.44 ,0.44 ,1.04 ,8.04 ,1.15 ,1.87 ,721.36 ,2
11.82 ,2.74 ,2.58 ,16.14 ,80.26 ,2.47 ,1.90 ,0.31 ,1.93 ,1.88 ,0.92 ,3.21 ,299.37 ,1
12.65 ,3.88 ,2.67 ,20.06 ,121.78 ,1.63 ,0.23 ,0.33 ,1.09 ,9.98 ,0.50 ,1.33 ,884.46 ,2
13.19 ,1.51 ,2.37 ,17.25 ,98.03 ,3.19 ,3.00 ,-0.01 ,1.63 ,5.25 ,0.70 ,3.31 ,928.45 ,0
13.25 ,1.41 ,2.88 ,21.45 ,103.83 ,3.06 ,3.40 ,0.56 ,1.68 ,6.94 ,1.16 ,2.62 ,1209.72 ,0
12.03 ,4.83 ,2.59 ,27.49 ,105.24 ,2.27 ,2.10 ,0.23 ,1.56 ,1.99 ,1.18 ,3.62 ,335.53 ,1
12.90 ,3.85 ,2.82 ,21.93 ,105.35 ,1.86 ,0.61 ,-0.04 ,1.50 ,7.27 ,0.99 ,1.39 ,689.37 ,2
12.06 ,4.28 ,2.45 ,22.38 ,84.42 ,1.57 ,1.90 ,0.35 ,1.52 ,4.25 ,0.72 ,2.03 ,560.75 ,1
12.40 ,1.76 ,2.07 ,19.34 ,78.15 ,2.45 ,2.30 ,-0.15 ,1.32 ,3.00 ,1.20 ,3.57 ,351.37 ,1
13.26 ,1.59 ,2.35 ,17.78 ,108.20 ,3.12 ,3.36 ,0.40 ,2.01 ,9.03 ,1.22 ,3.05 ,1573.59 ,0
13.08 ,2.86 ,2.21 ,18.84 ,111.87 ,1.47 ,0.77 ,0.39 ,0.82 ,5.44 ,1.10 ,1.46 ,484.61 ,2
11.35 ,2.27 ,2.49 ,20.16 ,84.87 ,2.30 ,2.44 ,0.38 ,1.54 ,2.70 ,0.61 ,3.50 ,356.28 ,1
14.25 ,1.56 ,2.49 ,24.32 ,81.76 ,1.81 ,2.24 ,0.48 ,0.97 ,4.06 ,0.89 ,2.93 ,451.36 ,1
12.30 ,1.24 ,2.28 ,21.58 ,99.07 ,2.77 ,3.24 ,0.20 ,3.14 ,2.36 ,0.90 ,3.65 ,720.73 ,1
12.63 ,3.86 ,2.67 ,20.00 ,121.93 ,1.62 ,0.24 ,0.33 ,1.07 ,10.00 ,0.49 ,1.33 ,888.79 ,2
13.00 ,2.54 ,2.11 ,18.44 ,114.69 ,1.53 ,0.66 ,0.36 ,1.40 ,8.46 ,0.47 ,1.70 ,874.71 ,2
13.05 ,2.87 ,2.21 ,18.86 ,111.83 ,1.47 ,0.75 ,0.39 ,0.82 ,5.40 ,1.10 ,1.46 ,492.68 ,2
12.05 ,3.62 ,2.18 ,14.57 ,86.26 ,1.69 ,1.13 ,0.36 ,0.44 ,3.10 ,0.67 ,2.22 ,337.65 ,1
12.02 ,1.26 ,2.34 ,15.29 ,99.65 ,2.03 ,1.46 ,0.67 ,0.51 ,5.61 ,1.03 ,1.36 ,496.17 ,1
12.32 ,3.61 ,2.23 ,20.55 ,87.05 ,2.06 ,1.59 ,0.58 ,2.03 ,1.30 ,0.76 ,3.05 ,523.12 ,1
13.46 ,1.47 ,3.02 ,16.52 ,103.87 ,2.95 ,4.10 ,-0.01 ,2.10 ,6.12 ,1.06 ,2.81 ,1182.69 ,0
13.13 ,1.78 ,2.57 ,18.67 ,105.80 ,2.98 ,2.51 ,0.51 ,1.74 ,4.05 ,1.65 ,2.93 ,920.73 ,0
12.30 ,1.44 ,1.97 ,23.82 ,91.33 ,1.40 ,1.93 ,0.83 ,1.65 ,3.48 ,1.33 ,2.47 ,518.79 ,1
12.93 ,3.69 ,2.89 ,14.29 ,106.67 ,2.87 ,2.75 ,0.56 ,1.78 ,4.96 ,1.01 ,3.45 ,797.70 ,0
12.76 ,1.07 ,2.04 ,15.87 ,92.80 ,2.31 ,0.60 ,0.92 ,1.14 ,4.86 ,0.90 ,1.31 ,603.30 ,2
12.29 ,1.34 ,2.50 ,16.40 ,92.09 ,1.86 ,1.14 ,0.68 ,0.49 ,3.05 ,1.53 ,1.32 ,645.10 ,1
12.34 ,2.35 ,2.38 ,24.01 ,102.08 ,1.33 ,1.59 ,0.17 ,1.01 ,11.34 ,0.51 ,1.62 ,454.40 ,2
13.38 ,1.44 ,2.98 ,23.97 ,80.19 ,2.96 ,2.68 ,0.35 ,2.00 ,3.71 ,1.56 ,3.42 ,440.04 ,1
12.96 ,1.95 ,2.08 ,17.50 ,95.66 ,2.69 ,2.45 ,0.44 ,1.92 ,4.03 ,1.18 ,2.79 ,1002.07 ,0
13.70 ,4.13 ,2.42 ,20.44 ,106.81 ,2.44 ,2.52 ,0.36 ,2.17 ,4.80 ,0.84 ,3.95 ,837.94 ,0
14.46 ,1.72 ,2.14 ,17.01 ,100.71 ,2.02 ,3.02 ,0.18 ,1.84 ,4.97 ,0.79 ,3.42 ,1324.46 ,0
13.02 ,2.91 ,2.58 ,22.34 ,108.19 ,1.46 ,1.50 ,-0.02 ,1.11 ,11.97 ,0.13 ,1.63 ,444.94 ,2
14.42 ,1.67 ,2.23 ,11.11 ,101.30 ,2.93 ,2.40 ,0.03 ,1.55 ,4.48 ,1.16 ,3.36 ,1105.97 ,0
13.20 ,2.83 ,2.25 ,23.37 ,80.98 ,1.23 ,0.46 ,0.60 ,1.12 ,10.14 ,0.75 ,1.60 ,622.79 ,2
13.82 ,1.33 ,2.45 ,16.38 ,100.01 ,2.99 ,3.06 ,0.27 ,1.37 ,5.01 ,1.01 ,2.90 ,1086.65 ,0
16.24 ,1.70 ,2.12 ,13.06 ,102.20 ,3.48 ,2.71 ,-0.08 ,2.17 ,5.29 ,0.92 ,3.19 ,1134.12 ,0
14.10 ,3.54 ,2.21 ,21.77 ,103.74 ,1.27 ,0.28 ,0.57 ,1.32 ,4.00 ,0.61 ,1.67 ,774.52 ,2
12.07 ,1.73 ,2.15 ,21.23 ,88.92 ,1.82 ,1.55 ,0.51 ,1.83 ,1.75 ,1.03 ,3.47 ,520.44 ,1
12.41 ,1.64 ,2.23 ,22.89 ,96.57 ,1.71 ,1.84 ,0.36 ,1.58 ,2.46 ,1.43 ,2.00 ,487.30 ,1
11.51 ,0.68 ,2.79 ,20.59 ,95.59 ,2.64 ,1.90 ,0.77 ,1.50 ,2.75 ,1.07 ,2.29 ,457.55 ,1
13.21 ,4.36 ,2.05 ,22.34 ,87.93 ,1.47 ,0.11 ,0.74 ,1.36 ,7.66 ,0.55 ,1.99 ,508.84 ,2
14.27 ,4.13 ,2.08 ,16.14 ,103.39 ,2.90 ,2.43 ,0.55 ,1.84 ,4.24 ,0.96 ,3.08 ,617.26 ,0
11.76 ,2.94 ,2.88 ,23.67 ,102.19 ,2.01 ,0.26 ,0.37 ,1.10 ,5.08 ,1.00 ,2.35 ,560.55 ,2
11.48 ,1.19 ,2.26 ,22.05 ,80.88 ,2.50 ,2.08 ,0.49 ,1.00 ,2.40 ,0.80 ,3.58 ,381.88 ,1
14.05 ,0.83 ,2.50 ,18.00 ,114.22 ,2.09 ,1.27 ,0.70 ,0.23 ,3.08 ,1.22 ,1.84 ,763.64 ,1
15.02 ,1.90 ,2.61 ,11.03 ,84.00 ,3.30 ,3.69 ,0.24 ,3.07 ,5.25 ,1.50 ,2.34 ,1038.74 ,0
11.70 ,1.19 ,2.01 ,15.22 ,81.25 ,2.27 ,2.57 ,0.24 ,1.71 ,3.09 ,1.06 ,2.95 ,446.06 ,1
13.23 ,1.73 ,2.38 ,13.23 ,104.03 ,2.39 ,2.55 ,0.24 ,2.14 ,5.01 ,0.96 ,3.68 ,1231.97 ,0
